time,x0,x1
0.956, 1.547960, -0.755924
0.957, 1.547960, -0.755924
0.958, 1.547960, -0.755924
0.959, 1.547960, -0.755924
0.96, 1.540401, -0.760849
0.961, 1.540401, -0.760849
0.962, 1.540401, -0.760849
0.963, 1.540401, -0.760849
0.964, 1.540401, -0.760849
0.965, 1.540401, -0.760849
0.966, 1.540401, -0.760849
0.967, 1.540401, -0.760849
0.968, 1.540401, -0.760849
0.969, 1.540401, -0.760849
0.97, 1.532793, -0.765808
0.971, 1.532793, -0.765808
0.972, 1.532793, -0.765808
0.973, 1.532793, -0.765808
0.974, 1.532793, -0.765808
0.975, 1.532793, -0.765808
0.976, 1.532793, -0.765808
0.977, 1.532793, -0.765808
0.978, 1.532793, -0.765808
0.979, 1.532793, -0.765808
0.98, 1.525135, -0.770802
0.981, 1.525135, -0.770802
0.982, 1.525135, -0.770802
0.983, 1.525135, -0.770802
0.984, 1.525135, -0.770802
0.985, 1.525135, -0.770802
0.986, 1.525135, -0.770802
0.987, 1.525135, -0.770802
0.988, 1.525135, -0.770802
0.989, 1.525135, -0.770802
0.99, 1.517427, -0.775832
0.991, 1.517427, -0.775832
0.992, 1.517427, -0.775832
0.993, 1.517427, -0.775832
0.994, 1.517427, -0.775832
0.995, 1.517427, -0.775832
0.996, 1.517427, -0.775832
0.997, 1.517427, -0.775832
0.998, 1.517427, -0.775832
0.999, 1.517427, -0.775832
1, 1.509668, -0.780900
